firstName,lastName,position,jerseyNumber,status,seasonId,id,gsisId,esbId,fullName,slug,gameTime
Duane,Brown,T,76,STARTED,2019,32013030-2d30-3032-3631-3636be82b489,00-0026166,BRO408217,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Al,Woods,DT,72,STARTED,2019,32013030-2d30-3032-3737-3233fca8d3d3,00-0027723,WOO401988,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Mike,Iupati,G,70,STARTED,2019,32013030-2d30-3032-3738-3639a340a0f4,00-0027869,IUP059326,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
K.J.,Wright,LB,50,STARTED,2019,32013030-2d30-3032-3830-333799913aca,00-0028037,WRI487649,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Nick,Bellore,FB,44,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3832-3932f71fca79,00-0028292,BEL740458,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Bobby,Wagner,LB,54,STARTED,2019,32013030-2d30-3032-3932-35359bbd64bb,00-0029255,WAG236381,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Russell,Wilson,QB,03,STARTED,2019,32013030-2d30-3032-3932-363323eefb5c,00-0029263,WIL777781,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Neiko,Thorpe,CB,23,PLAYER_SUBSTITUTE,2019,32013030-2d30-3032-3933-3239b633fb97,00-0029329,THO820235,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Mychal,Kendricks,LB,56,STARTED,2019,32013030-2d30-3032-3934-3039526c167d,00-0029409,KEN104336,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Ezekiel,Ansah,DE,94,STARTED,2019,32013030-2d30-3033-3030-35392f2b1fac,00-0030059,ANS059326,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Luke,Willson,TE,82,STARTED,2019,32013030-2d30-3033-3030-3839d2c7a50e,00-0030089,WIL747168,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Bradley,McDougald,SS,30,STARTED,2019,32013030-2d30-3033-3031-3631ce4b2961,00-0030161,MCD722675,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Jaron,Brown,WR,18,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3033-3030d3c4314e,00-0030300,BRO486303,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Jamar,Taylor,CB,24,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3034-383435fe5e7d,00-0030484,TAY294506,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
D.J.,Fluker,G,78,STARTED,2019,32013030-2d30-3033-3035-3035b4d433b5,00-0030505,FLU158205,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Geno,Smith,QB,07,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3035-3635405348e4,00-0030565,SMI269700,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Tyler,Ott,LS,69,PLAYER_SUBSTITUTE,2019,32013030-2d30-3033-3131-3536eef4070a,00-0031156,OTT034606,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
Justin,Britt,C,68,STARTED,2019,32013030-2d30-3033-3132-3832fe039749,00-0031282,BRI704622,Seattle Seahawks,rams-at-seahawks-2019-reg-5,2019-10-04T00:20:00.000Z
